"name","compiled","tested","tests","suites","failures","runs","mvn_time_avg","mvn_time_sd","xml_time_avg","xml_time_sd"
"drrb_java-rust-example","FAILURE","FAILURE",0,0,0,3,1.01633333333333,0.0898461648226197,0,0
"drtshock_Essentials","FAILURE","FAILURE",3,1,0,3,8.05033333333333,5.97882441064574,0.004,0
"dsyer_spring-boot-thin-launcher","?","?",0,0,0,3,0,0,0,0
"dubbo_dubbo-http-demo","SUCCESS","SUCCESS",0,0,0,3,0.721,0.0242487113059643,0,0
"duydo_elasticsearch-analysis-vietnamese","FAILURE","FAILURE",0,0,0,3,0.536,0.0497292670366254,0,0
"dynjs_dynjs","SUCCESS","SUCCESS",889,77,0,3,8.70766666666667,0.146483218606547,6.80933333333333,0.0469183688264357
"easymock_easymock","SUCCESS","FAILURE",630,92,7,3,8.54033333333333,0.0452143045211731,2.55266666666666,0.0190087699058449
"easymock_objenesis","SUCCESS","FAILURE",34,13,2,3,5.19333333333333,0.126033064444745,0.693,0.0108166538263919
"eclipse_californium","SUCCESS","SUCCESS",379,65,0,3,84,0,79.676,0.12350303639992
"eclipse-color-theme_eclipse-color-theme","SUCCESS","SUCCESS",0,0,0,3,19.0433333333333,5.17751719778248,0,0
"eclipse_eclipse.jdt.ls","?","?",0,0,0,3,0,0,0,0
"eclipse_jetty.project","FAILURE","FAILURE",6479,593,6,3,2243.33333333333,14.9777612924406,1888.96266666667,4.54821507113862
"eclipse_leshan","SUCCESS","SUCCESS",250,30,0,3,16.77,0.186502010713022,27.8193333333333,0.220917028165176
"eclipse_paho.mqtt.java","SUCCESS","FAILURE",58,15,1,1,990,NA,967.715,NA
"eclipse_paho.mqtt.java","SUCCESS","SUCCESS",58,15,0,2,779,94.7523086789974,757.884,94.7961492994309
"eclipse_smarthome","?","?",0,0,0,3,0,0,0,0
"eclipsesource_J2V8","SUCCESS","FAILURE",2512,29,2406,3,8.41233333333333,0.0346458270695524,6.07666666666667,0.0230289672658879
"eclipse_vert.x","SUCCESS","FAILURE",2925,109,1,3,315,1.73205080756888,297.378333333333,2.07026189969615
"eirslett_frontend-maven-plugin","SUCCESS","SUCCESS",0,0,0,3,2.358,0.00793725393319382,0,0
"eivindveg_HotSUploader","SUCCESS","FAILURE",39,14,15,3,4.536,0.0593548650070069,0.203,0.0134536240470737
"elasticfence_elasticsearch-http-user-auth","SUCCESS","SUCCESS",3,2,0,3,1.601,0.0365102725270573,0.212333333333333,0.0106926766215636
"elki-project_elki","FAILURE","FAILURE",1,1,0,3,2.56933333333333,0.0367740850781272,0.00166666666666667,0.000577350269189626
"essentials_Essentials","FAILURE","FAILURE",0,0,0,3,0.241,0.0113578166916005,0,0
"estatio_estatio","SUCCESS","SUCCESS",0,0,0,3,114.333333333333,2.3094010767585,0,0
"etsy_statsd-jvm-profiler","SUCCESS","SUCCESS",45,15,0,3,3.87833333333333,0.0440945952848344,0.851,0.0270554985169373
"eugenp_REST-With-Spring","SUCCESS","SUCCESS",128,9,0,3,3.401,0.0599082632030006,0.562333333333333,0.0169213868619961
"eumji025_EumJi-blog","SUCCESS","SUCCESS",0,0,0,3,1.25466666666667,0.0172143351115671,0,0
"evernote_evernote-sdk-java","SUCCESS","SUCCESS",14,6,0,3,4.52366666666667,0.106227742766819,0.178333333333333,0.0066583281184794
"fabric8io_spring-cloud-kubernetes","SUCCESS","SUCCESS",9,3,0,3,28.599,3.51298391684334,14.2816666666667,0.0361155552820854
"facebookarchive_linkbench","SUCCESS","SUCCESS",98,17,0,3,363,1.73205080756888,755.456666666667,4.04740377690846
"facebook_facebook-java-ads-sdk","SUCCESS","SUCCESS",0,0,0,3,1.12233333333333,0.0459601276470521,0,0
"fakereplace_fakereplace","FAILURE","FAILURE",1,1,0,3,7.68066666666667,0.161769383176587,0.715666666666667,0.027024680078279
"feroult_yawp","SUCCESS","SUCCESS",358,57,0,3,13.3146666666667,0.141803855142705,5.90666666666667,0.0863268980870565
"fizzed_rocker","SUCCESS","SUCCESS",155,16,0,3,9.78833333333333,0.139378381872274,1.49666666666667,0.0282901631902917
"fluent_fluent-logger-java","SUCCESS","SUCCESS",18,5,0,3,36.2153333333333,0.24354123538599,34.8503333333333,0.258422780213616
"forcedotcom_idecore","?","?",0,0,0,3,0,0,0,0
"forcedotcom_wsc","SUCCESS","SUCCESS",29,12,0,3,10.314,0.141714501727946,6.92433333333333,0.0287460142164669
"forge_core","SUCCESS","FAILURE",225,83,86,3,60.332,0.578508426904915,30.5366666666667,0.9216573839195
"fpj_zookeeper-book-example","SUCCESS","SUCCESS",16,5,0,3,17.818,0.189501978881487,14.8133333333333,0.14340618303732
"freedomotic_freedomotic","SUCCESS","SUCCESS",73,28,0,3,21.642,0.569611270955903,9.49766666666667,0.129469430111254
"frohoff_ysoserial","SUCCESS","FAILURE",30,2,3,3,5.696,0.681901019210266,3.91633333333333,0.685736343891246
"fusesource_hawtdispatch","FAILURE","FAILURE",5,4,0,3,25.9883333333333,0.316103358623938,18.6496666666667,0.32367009953552
"g00glen00b_ng-spring-boot","SUCCESS","SUCCESS",0,0,0,3,0.986666666666667,0.0529370695574786,0,0
"galenframework_galen","SUCCESS","SUCCESS",869,2,0,3,27.6773333333333,0.103239204439656,19.379,0.0908129946648605
"gchq_Gaffer","FAILURE","FAILURE",1739,252,1,3,187.333333333333,1.52752523165195,56.4013333333334,0.139407077773451
"geotools_geotools","SUCCESS","SUCCESS",7678,1339,0,3,613,60.1082357085949,511.573999999998,60.3128326892383
"gephi_gephi","SUCCESS","SUCCESS",0,0,0,3,90,0,0,0
"giltene_jHiccup","SUCCESS","SUCCESS",2,2,0,3,1.50266666666667,0.0491358660586473,0.004,0
"github_maven-plugins","SUCCESS","SUCCESS",34,6,0,3,3.27366666666667,0.0541233159861196,1.11,0.0168226038412607
"GlenKPeterson_Paguro","SUCCESS","SUCCESS",424,56,0,3,5.27433333333333,0.0659191423892432,2.11766666666667,0.027024680078279
"glowroot_glowroot","SUCCESS","SUCCESS",463,93,0,3,80.3333333333333,0.577350269189626,15.3883333333333,0.120541832296231
"glyptodon_guacamole-client","SUCCESS","FAILURE",6,5,0,3,15.8563333333333,0.201559751273248,0.00766666666666667,0.000577350269189626
"GoClipse_goclipse","SUCCESS","SUCCESS",0,0,0,3,27.527,1.4435314336723,0,0
"googleads_googleads-java-lib","SUCCESS","SUCCESS",5045,170,0,3,67.6666666666667,0.577350269189626,56.829,0.0886115116674815
"google_binnavi","FAILURE","FAILURE",0,0,0,3,2.51033333333333,0.0710093890505567,0,0
"google_caliper","?","?",0,0,0,3,0,0,0,0
"google_closure-compiler","SUCCESS","SUCCESS",11580,324,0,3,121.333333333333,1.52752523165195,59.4663333333334,0.263213474832332
"GoogleCloudPlatform_DataflowJavaSDK","SUCCESS","SUCCESS",3388,307,0,3,141,2,134.258,2.17676204487313
"google_google-java-format","FAILURE","FAILURE",931,17,0,3,19.458,0.521057578392255,3.914,0.0387427412556208
"google_MOE","FAILURE","FAILURE",0,0,0,3,0.363333333333333,0.0115470053837925,0,0
"google_openrtb","FAILURE","FAILURE",0,0,0,3,0.882,0.0141774468787578,0,0
"google_openrtb-doubleclick","FAILURE","FAILURE",0,0,0,3,0.876666666666667,0.0316280466253187,0,0
"gousiosg_java-callgraph","SUCCESS","SUCCESS",0,0,0,3,0.595,0.012,0,0
"graphaware_neo4j-framework","SUCCESS","FAILURE",543,114,24,3,205.666666666667,0.577350269189626,184.399666666667,0.568547564706179
"graphaware_neo4j-reco","SUCCESS","SUCCESS",19,8,0,3,17.123,0.210876741249479,14.9753333333333,0.253332456138831
"graphaware_neo4j-timetree","SUCCESS","SUCCESS",163,19,0,3,120.666666666667,1.15470053837925,118.774666666667,0.72162132267092
"graphhopper_map-matching","FAILURE","FAILURE",8,1,0,3,1.527,0.0372424488990721,0.033,0.00458257569495584
"Graphify_graphify","SUCCESS","SUCCESS",9,3,0,3,8.57866666666667,0.0810267445559388,8.65,0.121503086380553
"greenmail-mail-test_greenmail","SUCCESS","SUCCESS",106,44,0,3,52.744,5.66472170543267,48.5556666666667,5.63551704223609
"groupon_odo","SUCCESS","SUCCESS",0,0,0,3,2.589,0.00173205080756869,0,0
"GruppoFilippetti_vertx-mqtt-broker","SUCCESS","SUCCESS",0,0,0,3,1.391,0.0307896086366813,0,0
"guardianproject_ChatSecureAndroid","FAILURE","FAILURE",0,0,0,3,0.930666666666667,0.0376474877426546,0,0
"hantsy_angularjs-springmvc-sample","SUCCESS","SUCCESS",15,5,0,3,10.1566666666667,0.191901884652895,4.008,0.133292910539158
"hantsy_angularjs-springmvc-sample-boot","SUCCESS","SUCCESS",32,11,0,3,42.493,0.166826256926179,5.23733333333333,0.206323370788026
"happyfish100_fastdfs-client-java","SUCCESS","SUCCESS",0,0,0,3,0.765333333333333,0.0281128677536344,0,0
"haraldk_TwelveMonkeys","SUCCESS","SUCCESS",4102,166,0,3,73.3333333333333,0.577350269189626,61.2563333333333,0.339503068223752
"hawkular_hawkular-apm","FAILURE","FAILURE",567,80,0,3,52.396,0.216527134558235,40.5896666666667,0.190518590518958
"hazelcast_hazelcast","SUCCESS","SUCCESS",16840,1294,0,3,5340,0,16385.883,15.7772108118217
"hazelcast_hazelcast-jet","SUCCESS","SUCCESS",1531,117,0,3,241,11.2694276695846,872.837666666667,14.953094841314
"hdiv_hdiv","SUCCESS","SUCCESS",237,47,0,3,12.769,0.211454486828726,9.50766666666667,0.24246511776611
"healthonnet_hon-lucene-synonyms","SUCCESS","SUCCESS",19,16,0,3,5.883,0.046486557196678,1.14866666666667,0.0217791949652261
"hector-client_hector","SUCCESS","FAILURE",322,70,6,3,431,19.0787840283389,320.364333333333,18.6802529247688
"hengyunabc_xdiamond","SUCCESS","?",2,2,0,3,0,0,0.592666666666667,0.0173877351409933
"hibernate_hibernate-ogm","SUCCESS","SUCCESS",896,242,0,3,170.666666666667,2.08166599946613,130.569,1.92754377382202
"hibernate_hibernate-search","FAILURE","FAILURE",1235,359,0,3,141.333333333333,1.15470053837925,93.7983333333334,0.903124760668933
"hibernate_hibernate-validator","FAILURE","FAILURE",0,0,0,3,1.23366666666667,0.0331712727119918,0,0
"Hidendra_LWC","FAILURE","FAILURE",0,0,0,3,13.997,22.06455576258,0,0
"HolgerHees_cloudsync","SUCCESS","SUCCESS",2,1,0,3,29.175,16.4209252784367,27.8996666666667,16.4275093770581
"horrorho_InflatableDonkey","SUCCESS","SUCCESS",117,11,0,3,7.94666666666667,0.0885569496614093,0.330333333333333,0.0195021366350801
"hot13399_spring-mvc-mini","SUCCESS","SUCCESS",0,0,0,3,1.30433333333333,0.0674190873071812,0,0
"HotswapProjects_HotswapAgent","SUCCESS","FAILURE",69,26,0,3,3.65833333333333,0.132831974062472,0.615,0.034117444218464
"httl_httl","SUCCESS","FAILURE",140,11,30,3,68.6,63.5674244877044,61.0383333333333,56.5337070899595
"HuaweiBigData_carbondata","FAILURE","FAILURE",0,0,0,3,1.052,0.0182482875908946,0,0
"HuaweiBigData_StreamCQL","SUCCESS","FAILURE",387,112,20,3,3.244,0.0508625599041182,0.747,0.0115325625946709
"iamxiatian_xsimilarity","FAILURE","FAILURE",0,0,0,3,0.263666666666667,0.0181750745069541,0,0
"IanDarwin_Android-Cookbook-Examples","?","?",0,0,0,3,0,0,0,0
"ihaolin_alipay","SUCCESS","FAILURE",8,2,8,3,1.125,0.0483838816136117,0.0506666666666667,0.000577350269189626
"ihaolin_antares","SUCCESS","?",0,0,0,3,0,0,0,0
"ihaolin_diablo","SUCCESS","FAILURE",26,10,18,3,50.657,0.0605061980296235,45.8576666666667,0.0255799400572645
"ihaolin_wepay","SUCCESS","FAILURE",10,1,10,3,1.09966666666667,0.0150111069989303,0.015,0
"imglib_imglib2","SUCCESS","SUCCESS",375,67,0,3,11.5333333333333,0.0774359950755031,8.93133333333334,0.0926516774447916
"ImmobilienScout24_yum-repo-server","SUCCESS","SUCCESS",192,42,0,3,10.15,0.190283998276261,7.33,0.248610136559232
"impetus-opensource_Kundera","SUCCESS","?",928,272,400,3,0,0,11005.661,0.556272415282248
"impossibl_pgjdbc-ng","SUCCESS","FAILURE",1475,47,1441,3,7.73533333333333,0.136990267294189,1.497,0.0990151503558924
"im-qq_netty-chat","SUCCESS","SUCCESS",0,0,0,3,1.09833333333333,0.0231156512634478,0,0
"im-qq_webqq-core","FAILURE","FAILURE",0,0,0,3,1.058,0.030199337741083,0,0
"in28minutes_SpringMvcStepByStep","SUCCESS","SUCCESS",0,0,0,3,0.738333333333333,0.0404516171905813,0,0
"infinitest_infinitest","SUCCESS","FAILURE",544,154,22,3,27.3446666666667,0.156576924651536,12.0413333333333,0.268421931543106
"influxdata_influxdb-java","SUCCESS","?",0,0,0,3,0,0,0,0
"INRIA_spoon","SUCCESS","SUCCESS",1042,133,0,3,141.333333333333,2.51661147842358,137.201666666667,2.77010836129807
"intuit_karate","SUCCESS","SUCCESS",370,26,0,3,18.5426666666667,0.0523672925912106,20.831,0.0121243556529845
"intuit_wasabi","SUCCESS","SUCCESS",1023,230,0,3,60.3333333333333,0.577350269189626,0.158333333333333,0.0106926766215636
"ios-driver_ios-driver","?","?",0,0,0,3,0,0,0,0
"iotaledger_iri","SUCCESS","SUCCESS",148,19,0,3,9.817,0.156240199692653,6.151,0.119804006610797
"ippontech_tatami","FAILURE","FAILURE",0,0,0,3,633,139.474011916199,0,0
"JakeWharton_DiskLruCache","SUCCESS","SUCCESS",61,2,0,3,3.54933333333333,0.0302875111776015,1.34666666666667,0.0401289587870572
"JakubDziworski_Enkel-JVM-language","SUCCESS","SUCCESS",27,9,0,3,5.738,0.0902662727711739,0.834666666666667,0.0434664621672081
"jankotek_mapdb","SUCCESS","SUCCESS",3872,178,0,3,376,2,331.207333333333,1.40581162796912
"java8_Java8InAction","FAILURE","FAILURE",0,0,0,3,0.702,0.0147309198626562,0,0
"javaee_glassfish","FAILURE","FAILURE",28,4,0,2,25.1605,1.00621294962846,5.585,1.23743686707646
"javaee_glassfish","FAILURE","FAILURE",29,5,0,1,276,NA,4.954,NA
"javaee-samples_javaee7-samples","SUCCESS","FAILURE",188,188,186,3,190,1,130.034,0.294998305079897
