created_at,default_branch,fork,full_name,ismaven,pushed_at,rev,size,stargazers_count
2011-09-23T07:00:08Z,trunk,False,apache/ambari,True,2018-12-15T12:49:27Z,f3aa02f7bb4c765885af9d740c7661dd1cdbca80,338932,979
2013-05-13T20:47:29Z,master,False,jclouds/jclouds,True,2018-12-13T21:22:48Z,25f2bcd8c9b170b26ce8eb8c9db542d6f42eb1d7,90290,376
2014-06-26T19:45:58Z,master,False,locationtech/geogig,False,2018-12-13T18:44:59Z,4b692951fdbbdf9f8c7803cf2e3feec9ebf42e56,22718,271
2015-06-10T17:33:05Z,master,False,tinyMediaManager/tinyMediaManager,True,2018-12-14T16:55:46Z,702aca219ce06020d26ddbe058659fc303089251,306466,232
2013-05-07T10:38:10Z,master,False,RIPE-NCC/whois,True,2018-12-13T14:25:45Z,ce84da87e824547da4ab2c7fde9b0cb97e9135b2,17135,207
2011-02-14T14:02:11Z,master,False,kiegroup/droolsjbpm-integration,True,2018-12-14T09:45:59Z,a89d8c345beaef695ed187b132f837cc0fd0695d,52231,155
2018-04-17T19:28:06Z,master,False,eclipse-ee4j/jersey,True,2018-12-15T13:19:43Z,0cfff66c55e31d44cc02b615e274ed9fb3a3593c,5812,150
2011-06-17T14:54:55Z,master,False,eclipse-vertx/vert.x,True,2018-12-17T07:31:45Z,1d9739902b62c9de065a2071a3105df94b12fc0c,102034,8855
2013-11-05T08:00:14Z,master,False,apache/storm,True,2018-12-14T18:59:16Z,e46a87a862f4d9fc76358f76f9fb4aad5264b080,176808,5465
2010-05-17T21:27:02Z,master,False,Graylog2/graylog2-server,True,2018-12-14T15:11:32Z,c7422fe6b87fd73899d595143b6a9f9c073bf0a0,84564,4604
2012-03-21T12:25:18Z,master,False,hazelcast/hazelcast,True,2018-12-17T07:38:17Z,2b40c0ad215a3115a24e7ba57cf7d13e56747212,136699,2892
2009-05-21T02:31:01Z,master,False,apache/hive,True,2018-12-14T23:17:30Z,4e415609ce333fd17c1dd5d4bf44ca9a3897ec42,454902,2261
2011-02-18T08:37:05Z,master,False,kiegroup/drools,True,2018-12-16T21:29:42Z,c02fb02634878fa460f6ee0479e87d2a9438ddad,160375,1875
2011-08-12T18:20:14Z,trunk,False,apache/flume,True,2018-12-14T07:48:43Z,5d29402f8def1fd3bb3f24c9d30bebb1e3806619,44104,1500
2016-01-01T14:58:28Z,master,False,jtablesaw/tablesaw,True,2018-12-14T22:10:10Z,37454daae73865d0eaaa671a21e5a7fd089f2dfd,34496,1253
2012-11-19T18:44:41Z,3.x,False,datastax/java-driver,True,2018-12-15T15:54:03Z,6dff22c6e7a0389b450a6da9f88aec94f53c47ca,29921,1009
