name,exec_id,compiled,tested,mvn_test_time,xml_time,tests,suites,failures
jpush_jpush-api-java-client,0818134515,SUCCESS,SUCCESS,2.879,0.10700000000000001,72,11,0
ATLauncher_ATLauncher,0829090641,SUCCESS,SUCCESS,1.283,0.003,1,1,0
ATLauncher_ATLauncher,0829191149,SUCCESS,SUCCESS,1.361,0.003,1,1,0
ATLauncher_ATLauncher,0830044330,SUCCESS,SUCCESS,1.352,0.003,1,1,0
veraPDF_veraPDF-library,0829090641,SUCCESS,SUCCESS,7.629,2.0489999999999995,257,29,0
veraPDF_veraPDF-library,0829191149,SUCCESS,SUCCESS,7.694,2.0539999999999994,257,29,0
veraPDF_veraPDF-library,0830044330,SUCCESS,SUCCESS,7.67,2.018,257,29,0
martylamb_nailgun,0822082044,SUCCESS,SUCCESS,1.717,0,0,0,0
martylamb_nailgun,0820095722,SUCCESS,SUCCESS,1.812,0,0,0,0
martylamb_nailgun,0818134515,SUCCESS,SUCCESS,1.78,0,0,0,0
biezhi_wechat-robot,0829090641,SUCCESS,FAILURE,14.016,12.596,2,1,1
biezhi_wechat-robot,0829191149,SUCCESS,FAILURE,13.312,11.864,2,1,1
biezhi_wechat-robot,0830044330,SUCCESS,FAILURE,13.532,12.032,2,1,1
snazy_ohc,0822082044,SUCCESS,SUCCESS,194,25.357,146,1,0
snazy_ohc,0820095722,SUCCESS,SUCCESS,197,25.542,146,1,0
snazy_ohc,0818134515,SUCCESS,SUCCESS,196,26.388,146,1,0
apereo_java-cas-client,0814233256,SUCCESS,FAILURE,5.897,2.8319999999999994,143,26,1
apereo_java-cas-client,0818134515,SUCCESS,FAILURE,5.911,2.7979999999999987,143,26,1
apereo_java-cas-client,0816180012,SUCCESS,FAILURE,5.988,2.854999999999999,143,26,1
codelibs_fess,0822082044,SUCCESS,SUCCESS,19.686,13.222,113,31,0
codelibs_fess,0820095722,SUCCESS,SUCCESS,19.763,13.355999999999998,113,31,0
codelibs_fess,0818134515,SUCCESS,SUCCESS,19.241,12.745000000000001,113,31,0
apache_mina,0822082044,SUCCESS,SUCCESS,52.772,45.441000000000024,371,63,0
apache_mina,0820095722,SUCCESS,SUCCESS,52.517,45.239,371,63,0
apache_mina,0818134515,SUCCESS,SUCCESS,54.42,47.011,371,63,0
resteasy_Resteasy,0822082044,SUCCESS,FAILURE,116,83.27700000000006,400,131,0
resteasy_Resteasy,0820095722,SUCCESS,FAILURE,116,83.38500000000002,400,131,0
resteasy_Resteasy,0818134515,SUCCESS,FAILURE,116,83.76900000000002,400,131,0
antlr4ide_antlr4ide,0822082044,SUCCESS,SUCCESS,69,0.462,2,1,0
antlr4ide_antlr4ide,0820095722,SUCCESS,SUCCESS,70,0.474,2,1,0
antlr4ide_antlr4ide,0818134515,SUCCESS,SUCCESS,70,0.466,2,1,0
haraldk_TwelveMonkeys,0822082044,SUCCESS,SUCCESS,74,61.420000000000016,4102,166,0
haraldk_TwelveMonkeys,0820095722,SUCCESS,SUCCESS,73,61.483000000000025,4102,166,0
haraldk_TwelveMonkeys,0818134515,SUCCESS,SUCCESS,73,60.866,4102,166,0
apache_mahout,0814233256,SUCCESS,SUCCESS,1088,1127.4410000000014,3375,343,0
apache_mahout,0822082044,SUCCESS,SUCCESS,1091,1114.9230000000007,3375,343,0
apache_mahout,0816180012,SUCCESS,SUCCESS,1088,1109.9570000000003,3375,343,0
horrorho_InflatableDonkey,0822082044,SUCCESS,SUCCESS,8.037,0.33,117,11,0
horrorho_InflatableDonkey,0820095722,SUCCESS,SUCCESS,7.86,0.311,117,11,0
horrorho_InflatableDonkey,0818134515,SUCCESS,SUCCESS,7.943,0.35000000000000003,117,11,0
prometheus_jmx_exporter,0822082044,SUCCESS,SUCCESS,3.108,0.5810000000000001,38,3,0
prometheus_jmx_exporter,0820095722,SUCCESS,SUCCESS,2.989,0.5710000000000001,38,3,0
prometheus_jmx_exporter,0818134515,SUCCESS,SUCCESS,3.078,0.5890000000000001,38,3,0
drrb_java-rust-example,0829090641,FAILURE,FAILURE,0.961,0,0,0,0
drrb_java-rust-example,0829191149,FAILURE,FAILURE,1.12,0,0,0,0
drrb_java-rust-example,0830044330,FAILURE,FAILURE,0.968,0,0,0,0
JodaOrg_joda-time,0822082044,SUCCESS,SUCCESS,6.118,3.386,4207,1,0
JodaOrg_joda-time,0820095722,SUCCESS,SUCCESS,6.248,3.385,4207,1,0
JodaOrg_joda-time,0818134515,SUCCESS,SUCCESS,6.15,3.307,4207,1,0
Diablo-D3_DiabloMiner,0829090641,SUCCESS,SUCCESS,2.175,0,0,0,0
Diablo-D3_DiabloMiner,0829191149,SUCCESS,SUCCESS,2.167,0,0,0,0
Diablo-D3_DiabloMiner,0830044330,SUCCESS,SUCCESS,2.219,0,0,0,0
vert-x3_vertx-examples,0822082044,SUCCESS,SUCCESS,9.67,1.1340000000000001,9,5,0
vert-x3_vertx-examples,0820095722,SUCCESS,SUCCESS,9.614,1.2249999999999999,9,5,0
vert-x3_vertx-examples,0818134515,SUCCESS,SUCCESS,9.844,1.169,9,5,0
spotify_cassandra-reaper,0822082044,SUCCESS,SUCCESS,9.159,0.912,88,8,0
spotify_cassandra-reaper,0820095722,SUCCESS,SUCCESS,9.165,0.892,88,8,0
spotify_cassandra-reaper,0818134515,SUCCESS,SUCCESS,9.097,0.906,88,8,0
jitsi_jitsi-videobridge,0822082044,SUCCESS,SUCCESS,3.72,1.861,7,1,0
jitsi_jitsi-videobridge,0820095722,SUCCESS,SUCCESS,3.591,1.748,7,1,0
jitsi_jitsi-videobridge,0818134515,SUCCESS,SUCCESS,3.65,1.764,7,1,0
Moocar_logback-gelf,0822082044,SUCCESS,SUCCESS,10.909,0.229,4,1,0
Moocar_logback-gelf,0820095722,SUCCESS,SUCCESS,10.505,0.239,4,1,0
Moocar_logback-gelf,0818134515,SUCCESS,SUCCESS,10.796,0.233,4,1,0
MachinePublishers_jBrowserDriver,0822082044,SUCCESS,SUCCESS,0.917,0,0,0,0
MachinePublishers_jBrowserDriver,0820095722,SUCCESS,SUCCESS,0.895,0,0,0,0
MachinePublishers_jBrowserDriver,0818134515,SUCCESS,SUCCESS,0.9,0,0,0,0
andrewgaul_modernizer-maven-plugin,0822082044,SUCCESS,SUCCESS,3.996,0.207,24,1,0
andrewgaul_modernizer-maven-plugin,0820095722,SUCCESS,SUCCESS,4.054,0.225,24,1,0
andrewgaul_modernizer-maven-plugin,0818134515,SUCCESS,SUCCESS,3.955,0.192,24,1,0
nurkiewicz_spring-data-jdbc-repository,0822082044,SUCCESS,SUCCESS,8.647,1.6230000000000004,495,34,0
nurkiewicz_spring-data-jdbc-repository,0820095722,SUCCESS,SUCCESS,8.63,1.7239999999999998,495,34,0
nurkiewicz_spring-data-jdbc-repository,0818134515,SUCCESS,SUCCESS,8.592,1.6880000000000002,495,34,0
linqs_psl,0829090641,SUCCESS,SUCCESS,14.919,7.2379999999999995,126,21,0
linqs_psl,0829191149,SUCCESS,SUCCESS,14.59,7.057,126,21,0
linqs_psl,0830044330,SUCCESS,SUCCESS,14.636,7.03,126,21,0
dadoonet_fscrawler,0822082044,SUCCESS,SUCCESS,6.957,0,0,0,0
dadoonet_fscrawler,0820095722,SUCCESS,SUCCESS,6.978,0,0,0,0
dadoonet_fscrawler,0818134515,SUCCESS,SUCCESS,6.649,0,0,0,0
Cue_greplin-bloom-filter,0829090641,SUCCESS,SUCCESS,1.1,0.123,16,1,0
Cue_greplin-bloom-filter,0829191149,SUCCESS,SUCCESS,1.016,0.131,16,1,0
Cue_greplin-bloom-filter,0830044330,SUCCESS,SUCCESS,1.18,0.12,16,1,0
hot13399_spring-mvc-mini,0822082044,SUCCESS,SUCCESS,1.229,0,0,0,0
hot13399_spring-mvc-mini,0820095722,SUCCESS,SUCCESS,1.359,0,0,0,0
hot13399_spring-mvc-mini,0818134515,SUCCESS,SUCCESS,1.325,0,0,0,0
aaberg_sql2o,0822082044,FAILURE,FAILURE,10.226,6.914000000000001,172,23,6
aaberg_sql2o,0820095722,FAILURE,FAILURE,10.085,6.747999999999999,172,23,6
aaberg_sql2o,0818134515,FAILURE,FAILURE,9.827,6.469999999999999,172,23,6
deeplearning4j_deeplearning4j,0822082044,FAILURE,FAILURE,2.252,0,0,0,0
deeplearning4j_deeplearning4j,0820095722,FAILURE,FAILURE,2.339,0,0,0,0
deeplearning4j_deeplearning4j,0818134515,FAILURE,FAILURE,2.273,0,0,0,0
github_maven-plugins,0822082044,SUCCESS,SUCCESS,3.333,1.123,34,6,0
github_maven-plugins,0820095722,SUCCESS,SUCCESS,3.261,1.1159999999999999,34,6,0
github_maven-plugins,0818134515,SUCCESS,SUCCESS,3.227,1.091,34,6,0
eivindveg_HotSUploader,0822082044,SUCCESS,FAILURE,4.585,0.21400000000000002,39,14,15
eivindveg_HotSUploader,0820095722,SUCCESS,FAILURE,4.553,0.188,39,14,15
eivindveg_HotSUploader,0818134515,SUCCESS,FAILURE,4.47,0.20700000000000002,39,14,15
spring-cloud-samples_customers-stores,0829090641,SUCCESS,FAILURE,52.151,0.11900000000000001,2,2,1
spring-cloud-samples_customers-stores,0829191149,SUCCESS,FAILURE,52.231,0.111,2,2,1
spring-cloud-samples_customers-stores,0830044330,SUCCESS,FAILURE,52.496,0.11399999999999999,2,2,1
blynkkk_blynk-server,0822082044,FAILURE,FAILURE,5.805,0.6960000000000001,12,5,0
blynkkk_blynk-server,0820095722,FAILURE,FAILURE,5.845,0.6759999999999999,12,5,0
blynkkk_blynk-server,0818134515,FAILURE,FAILURE,6.06,0.715,12,5,0
larsga_Duke,0822082044,SUCCESS,SUCCESS,12.634,9.206999999999999,671,70,0
larsga_Duke,0820095722,SUCCESS,SUCCESS,12.568,9.248999999999997,671,70,0
larsga_Duke,0818134515,SUCCESS,SUCCESS,12.634,9.244999999999997,671,70,0
GruppoFilippetti_vertx-mqtt-broker,0829090641,SUCCESS,SUCCESS,1.383,0,0,0,0
GruppoFilippetti_vertx-mqtt-broker,0829191149,SUCCESS,SUCCESS,1.425,0,0,0,0
GruppoFilippetti_vertx-mqtt-broker,0830044330,SUCCESS,SUCCESS,1.365,0,0,0,0
JakeWharton_DiskLruCache,0822082044,SUCCESS,SUCCESS,3.528,1.324,61,2,0
JakeWharton_DiskLruCache,0820095722,SUCCESS,SUCCESS,3.536,1.323,61,2,0
JakeWharton_DiskLruCache,0818134515,SUCCESS,SUCCESS,3.584,1.393,61,2,0
psi-probe_psi-probe,0822082044,FAILURE,FAILURE,7.288,0,0,0,0
psi-probe_psi-probe,0820095722,FAILURE,FAILURE,7.965,0,0,0,0
psi-probe_psi-probe,0818134515,FAILURE,FAILURE,8.788,0,0,0,0
Azure_azure-storage-java,0829090641,SUCCESS,FAILURE,6.865,0.8210000000000001,1154,41,1100
Azure_azure-storage-java,0829191149,SUCCESS,FAILURE,2.474,0.906,1154,41,1100
Azure_azure-storage-java,0830044330,SUCCESS,FAILURE,2.403,0.878,1154,41,1100
deeplearning4j_nd4j,0822082044,FAILURE,FAILURE,16.231,2.5989999999999998,16,9,2
deeplearning4j_nd4j,0820095722,FAILURE,FAILURE,16.57,2.646,16,9,2
deeplearning4j_nd4j,0818134515,FAILURE,FAILURE,16.3,2.5509999999999997,16,9,2
deathmarine_Luyten,0822082044,SUCCESS,SUCCESS,0.896,0,0,0,0
deathmarine_Luyten,0820095722,SUCCESS,SUCCESS,0.934,0,0,0,0
deathmarine_Luyten,0818134515,SUCCESS,SUCCESS,0.934,0,0,0,0
alibaba_dubbo,0822082044,SUCCESS,FAILURE,64,57.14400000000003,1174,101,2
alibaba_dubbo,0820095722,SUCCESS,FAILURE,67,58.419999999999995,1191,107,2
alibaba_dubbo,0816180012,SUCCESS,FAILURE,89,83.72100000000005,1298,126,2
dianping_zebra,0822082044,SUCCESS,FAILURE,13.974,0.11800000000000002,381,50,254
dianping_zebra,0820095722,SUCCESS,FAILURE,14.191,0.11800000000000002,381,50,254
dianping_zebra,0818134515,SUCCESS,FAILURE,14.251,0.11600000000000003,381,50,254
RoaringBitmap_RoaringBitmap,0822082044,SUCCESS,SUCCESS,470,427.4010000000002,1163,43,0
RoaringBitmap_RoaringBitmap,0820095722,SUCCESS,SUCCESS,438,395.92600000000004,1163,43,0
RoaringBitmap_RoaringBitmap,0818134515,SUCCESS,SUCCESS,458,416.4509999999999,1163,43,0
wucao_JDeploy,0822082044,SUCCESS,SUCCESS,0.84,0,0,0,0
wucao_JDeploy,0820095722,SUCCESS,SUCCESS,0.785,0,0,0,0
wucao_JDeploy,0818134515,SUCCESS,SUCCESS,0.813,0,0,0,0
twitter_hbc,0822082044,SUCCESS,SUCCESS,2.715,1.078,111,16,0
twitter_hbc,0820095722,SUCCESS,SUCCESS,2.556,1.0140000000000002,111,16,0
twitter_hbc,0818134515,SUCCESS,SUCCESS,2.661,1.0110000000000001,111,16,0
abel533_MyBatis-Spring-Boot,0822082044,SUCCESS,FAILURE,386,0.054,3,1,3
abel533_MyBatis-Spring-Boot,0820095722,SUCCESS,FAILURE,386,0.048,3,1,3
abel533_MyBatis-Spring-Boot,0818134515,SUCCESS,FAILURE,386,0.054,3,1,3
ajermakovics_eclipse-instasearch,0822082044,SUCCESS,SUCCESS,18.185,0,0,0,0
ajermakovics_eclipse-instasearch,0820095722,SUCCESS,SUCCESS,19.881,0,0,0,0
ajermakovics_eclipse-instasearch,0818134515,SUCCESS,SUCCESS,18.133,0,0,0,0
