haraldk_TwelveMonkeys,https://github.com/haraldk/TwelveMonkeys,12050dfe61a725441c02c681e3e89af2e66d64ba
ktoso_maven-git-commit-id-plugin,https://github.com/ktoso/maven-git-commit-id-plugin,99b38620330d50ea08b2c67be9087660a3101948
zeromq_jzmq,https://github.com/zeromq/jzmq,1166757b9f1beee7663b5343f077f80a6a62a2bb
apache_nifi,https://github.com/apache/nifi,f0a1c14f025f6013ed3667ea4470cd34846756d7
spring-projects_spring-data-redis,https://github.com/spring-projects/spring-data-redis,24240f8542427d30c095388edf0a13a56269331f
wildfly_quickstart,https://github.com/wildfly/quickstart,c8e8617788cbb1bcbdc7d58edcfac6e1bbb8c2db
davidmoten_rxjava-jdbc,https://github.com/davidmoten/rxjava-jdbc,2014f620b855fbf69fffb2e11bbd017cfce8c5ab
davidmoten_rtree,https://github.com/davidmoten/rtree,f0609d5ccb92bf6b2a6559aeeedf5b3737abf47d
decebals_pf4j,https://github.com/decebals/pf4j,e9126c4d358ace2922382ea0829df493595b29e4
ps3mediaserver_ps3mediaserver,https://github.com/ps3mediaserver/ps3mediaserver,7a8958abf692ad5bd789f29c3de3916a7c1005e1
eclipse_smarthome,https://github.com/eclipse/smarthome,1956d70001b38d615f2abce176d44d323eb96d85
github_maven-plugins,https://github.com/github/maven-plugins,8d6d49393d1453be709ecc4cfe87f41f2081f5c5
NLPchina_nlp-lang,https://github.com/NLPchina/nlp-lang,3c50d1eeeaae74a28cfa05207dbfbd7a35079b42
rstoyanchev_spring-websocket-portfolio,https://github.com/rstoyanchev/spring-websocket-portfolio,b4b1788b92d4cd242298f7b5042f9a9fa562dfc6
aaberg_sql2o,https://github.com/aaberg/sql2o,0e98ec07d98f14901b5198b385ffffb76012870e
andrewgaul_s3proxy,https://github.com/andrewgaul/s3proxy,04620018788fa29bb72f782bd9361e4888c60430
jeremylong_DependencyCheck,https://github.com/jeremylong/DependencyCheck,cedb8d3db16b09770baa665d40d9b549004a86ba
PebbleTemplates_pebble,https://github.com/PebbleTemplates/pebble,44ad9a6a33cb75344e14f6112a9ba1dd15fdeb64
ScienJus_smartqq,https://github.com/ScienJus/smartqq,559706f119e59b74dd128dc23ec2c4071a712dee
ajanata_PretendYoureXyzzy,https://github.com/ajanata/PretendYoureXyzzy,b5fef60a7e5791036216266c2be1bf0a6382ff8f
infinitest_infinitest,https://github.com/infinitest/infinitest,f47f92137b09177e43c3885cc088e94d979bfbb7
allwefantasy_ServiceFramework,https://github.com/allwefantasy/ServiceFramework,9a120633cd8fe4a0e618e8c3c650d30c4b11cf0d
awslabs_aws-apigateway-importer,https://github.com/awslabs/aws-apigateway-importer,468ba47b722eab199841eea0832a13ca08f9bb34
winder_Universal-G-Code-Sender,https://github.com/winder/Universal-G-Code-Sender,233ba33392be59561c06423de7ed5b20f7d78d74
apache_tika,https://github.com/apache/tika,7ce58d6592733e314bdf26065ed4d0e123f1fe60
vdurmont_emoji-java,https://github.com/vdurmont/emoji-java,d75b072acd97ccab4c32e1b9a07fcd079648580d
openmrs_openmrs-core,https://github.com/openmrs/openmrs-core,daba0256b7cf360824aebb3ff176d5937c862e46
apache_pdfbox,https://github.com/apache/pdfbox,81c647e2a1a0faa4856605bc99adca1113dd8172
spring-cloud_spring-cloud-config,https://github.com/spring-cloud/spring-cloud-config,7d7b2c3ce014841c61cbc5eeb2ee7ba9f21b182b
devnied_EMV-NFC-Paycard-Enrollment,https://github.com/devnied/EMV-NFC-Paycard-Enrollment,68bd2e037475609a214bad88ddbb8e01e1be2f97
takari_polyglot-maven,https://github.com/takari/polyglot-maven,2f72767b89edd07d93f78e1b7eec884366897572
apache_mina,https://github.com/apache/mina,06a2cb9db8d768fdca7ca1174c9800adb9d5229c
structr_structr,https://github.com/structr/structr,a1cae25462debcba43a2b736422e46cde9c5538a
centic9_jgit-cookbook,https://github.com/centic9/jgit-cookbook,dab33bcdca61e2e580b178ee93f039abf9a71dce
Parquet_parquet-format,https://github.com/Parquet/parquet-format,f7ab552f569df63bdb59f751d0dd36e826682739
normanmaurer_netty-in-action,https://github.com/normanmaurer/netty-in-action,5a61bfcdcf5aff6b994a53ec1f7b3c288bdb278a
yahoo_egads,https://github.com/yahoo/egads,8cfa69dc2a77d8046cfbca01bfc864fdbcc41d58
spring-io_initializr,https://github.com/spring-io/initializr,0de3a75adfa1d5e784e11c346752ebc4f2ccbd72
yahoo_samoa,https://github.com/yahoo/samoa,540a2c30167ac85c432b593baabd5ca97e7e8a0f
liyifeng1994_ssm,https://github.com/liyifeng1994/ssm,e218c643d57e30837e3c93566768544b4ecc0936
larsga_Duke,https://github.com/larsga/Duke,dda63901a144a624ed7d68e3a17cc9403d77a70e
mitre_HTTP-Proxy-Servlet,https://github.com/mitre/HTTP-Proxy-Servlet,a5b6ec753614c8f1fde99a373dc7ee4fce260f46
Nukkit_Nukkit,https://github.com/Nukkit/Nukkit,46542a34b4f6ae9c1ff1c9229c2c282c28bb50aa
jooby-project_jooby,https://github.com/jooby-project/jooby,6c61f361d066ce2a85bab8915259685f5bc5c312
konsoletyper_teavm,https://github.com/konsoletyper/teavm,d49354bdacf259e5ce8b82f29662da444dce6b0c
caelum_vraptor,https://github.com/caelum/vraptor,db2bae56d9d272afcd2f7c12a9bd0f24022edccf
tomoya92_pybbs,https://github.com/tomoya92/pybbs,4fd297bbbeb16d2fd536b6b0ac1c8f7aaf507259
ralfstx_minimal-json,https://github.com/ralfstx/minimal-json,e7f9fe0f51b501e1cb4c8f969d9f47da7ab75f53
SmartBear_soapui,https://github.com/SmartBear/soapui,0562c0f1357c526711eabf1a87dfb5622f92a721
restx_restx,https://github.com/restx/restx,7ffe0a537e9483796fedd940000a79ec346c60f3
bazaarvoice_jolt,https://github.com/bazaarvoice/jolt,6689368792b8f28188c51657dc17b1f0ebce8577
uber_chaperone,https://github.com/uber/chaperone,f739e8b652c51eeaea5d4fe1c662b92903f11ca0
psi-probe_psi-probe,https://github.com/psi-probe/psi-probe,0410c28231b8a37ca1bc6d4a84445c2a4895390c
yahoo_storm-yarn,https://github.com/yahoo/storm-yarn,f2fcb2c3bcc74ddb57675fdd81a8f49b738c1880
apache_giraph,https://github.com/apache/giraph,a1d546f7a39df6ffb7d3ed9d3bcc47126ab2e579
deeplearning4j_dl4j-examples,https://github.com/deeplearning4j/dl4j-examples,627b0e2c1ea7bf2376b99a893c1e0fe79d80262b
paulc4_microservices-demo,https://github.com/paulc4/microservices-demo,eef83118a0fc247eaacfa27c5a1c03c279c90821
spring-projects_spring-retry,https://github.com/spring-projects/spring-retry,c032143b5c6a64ac10e3d277226b50c8469e4408
geotools_geotools,https://github.com/geotools/geotools,d33062f4455abaff352ee3cb347d00fe4573f86a
shyiko_mysql-binlog-connector-java,https://github.com/shyiko/mysql-binlog-connector-java,383ccd0e54a2094569312250cb13133e4f535727
a2888409_face2face,https://github.com/a2888409/face2face,2719352580ce282566f9d7d60cddd659a1f50f73
cometd_cometd,https://github.com/cometd/cometd,781a471dbc8ecff988715067b1490b6db5bd3a64
apache_parquet-mr,https://github.com/apache/parquet-mr,2fd62ee4d524c270764e9b91dca72e5cf1a005b7
atilika_kuromoji,https://github.com/atilika/kuromoji,d0700ab6dd489aaf0fcb1e4e78ce2f682be9f255
apache_wicket,https://github.com/apache/wicket,b909ea8e2f3a7eef2d4caca6eaa251cc4cfa400a
szerhusenBC_jwt-spring-security-demo,https://github.com/szerhusenBC/jwt-spring-security-demo,009edaa9f86fd3b332bd2d7340ebbf6ef6c85725
klout_brickhouse,https://github.com/klout/brickhouse,863a370820f64a7825c337f708116149978c097a
timmolter_XChart,https://github.com/timmolter/XChart,5522a0fc4a22d7d12816cce529ec3227bfd61813
skavanagh_EC2Box,https://github.com/skavanagh/EC2Box,95e638b7a6d348e0e949d3feed3be70e6f477320
Stratio_cassandra-lucene-index,https://github.com/Stratio/cassandra-lucene-index,1aa2e90895189608730d4bc8175602bd1fcddb79
mikiobraun_jblas,https://github.com/mikiobraun/jblas,8213dba95a71b8c12f190dd04b2b0b68dcb67287
twitter_GraphJet,https://github.com/twitter/GraphJet,b1f349f5922d2310935f53a7218e17166a707151
rgladwell_m2e-android,https://github.com/rgladwell/m2e-android,15f9e732d28c0be9a26ae4fa50514957d8c97acb
rcongiu_Hive-JSON-Serde,https://github.com/rcongiu/Hive-JSON-Serde,187c1bb098379d8366f553b761b55ebb5345a743
mcMMO-Dev_mcMMO,https://github.com/mcMMO-Dev/mcMMO,69151f0855ef6ec3d6f3add82519f05203bf1d9c
keepkey_multibit,https://github.com/keepkey/multibit,9e0891aacd357e13d1c775bf89f682058c72c180
dboissier_mongo4idea,https://github.com/dboissier/mongo4idea,fb02c6f5d10fc0854d9ab0613659980410e812a5
martylamb_nailgun,https://github.com/martylamb/nailgun,1ad9ad9d2d17c895144a9ee0e7acb1d3d90fb66f
camunda_camunda-bpm-platform,https://github.com/camunda/camunda-bpm-platform,696c9e18776c3c7ade6dfed8c81b49bded151790
vaadin_dashboard-demo,https://github.com/vaadin/dashboard-demo,885e4648c884c63ceb7fcf4faaa28429f640a681
INRIA_spoon,https://github.com/INRIA/spoon,f190d8ebcdcfdba60a5490a5a934599fd93b159d
giltene_jHiccup,https://github.com/giltene/jHiccup,b5a896f119f28b3bf418ddbf2b857b34c4d99bf9
jitsi_jitsi-videobridge,https://github.com/jitsi/jitsi-videobridge,36429cf5d8d26dd9caa47a8656b11a2fe08b42d6
RustDT_RustDT,https://github.com/RustDT/RustDT,bf80dd724cf98627f77d2a5b700b48ad716bf081
dibbhatt_kafka-spark-consumer,https://github.com/dibbhatt/kafka-spark-consumer,49d2d9d99c5fecff9a282994f7421a21ad9c5c7a
ios-driver_ios-driver,https://github.com/ios-driver/ios-driver,a9744419508d970fbb1ce18e4326cc624b237c8b
apache_tinkerpop,https://github.com/apache/tinkerpop,0c06007b5674e0e38f0ab2039a9148562a06daf0
antlr_stringtemplate4,https://github.com/antlr/stringtemplate4,54cab827e812fb3dd89318206ebe6ed426bab0d6
coolcooldee_sloth,https://github.com/coolcooldee/sloth,135d030a0a4c177666f03054f6c0e12ce846e371
